title,link,original,sale,discount,currency,date,time
tale of enki: pilgrimage,https://store.steampowered.com/app/684590/Tale_of_Enki_Pilgrimage/?snr=1_7_7_2300_150_44,6.99,2.09,70,USD,2020-04-25,14:51:33.979434
tal: arctic 2,https://store.steampowered.com/app/906010/TAL_Arctic_2/?snr=1_7_7_2300_150_44,0.99,0.49,51,USD,2020-04-25,14:51:33.980429
yafti,https://store.steampowered.com/app/821410/Yafti/?snr=1_7_7_2300_150_44,0.99,0.54,45,USD,2020-04-25,14:51:33.981429
lootbox lyfe,https://store.steampowered.com/app/1033780/Lootbox_Lyfe/?snr=1_7_7_2300_150_44,4.99,4.24,15,USD,2020-04-25,14:51:33.981429
rampage of the dead,https://store.steampowered.com/app/890640/Rampage_of_the_Dead/?snr=1_7_7_2300_150_44,1.99,0.99,50,USD,2020-04-25,14:51:33.982426
oil baron,https://store.steampowered.com/app/936930/Oil_Baron/?snr=1_7_7_2300_150_44,1.99,0.99,50,USD,2020-04-25,14:51:33.982426
zen chess: mate in two,https://store.steampowered.com/app/1042980/Zen_Chess_Mate_in_Two/?snr=1_7_7_2300_150_44,0.99,0.59,40,USD,2020-04-25,14:51:33.983427
airport simulator 2019,https://store.steampowered.com/app/678890/Airport_Simulator_2019/?snr=1_7_7_2300_150_44,19.99,9.99,50,USD,2020-04-25,14:51:33.983427
transport services,https://store.steampowered.com/app/993690/Transport_Services/?snr=1_7_7_2300_150_44,9.99,2.99,70,USD,2020-04-25,14:51:33.984426
event-d,https://store.steampowered.com/app/949670/EventD/?snr=1_7_7_2300_150_44,4.99,1.99,60,USD,2020-04-25,14:51:33.984426
legend of homebody,https://store.steampowered.com/app/744260/Legend_of_Homebody/?snr=1_7_7_2300_150_44,5.99,5.03,16,USD,2020-04-25,14:51:33.985425
hover 2030,https://store.steampowered.com/app/488580/Hover_2030/?snr=1_7_7_2300_150_44,0.99,0.54,45,USD,2020-04-25,14:51:33.985425
musclecar online,https://store.steampowered.com/app/346440/Musclecar_Online/?snr=1_7_7_2300_150_44,5.99,3.59,40,USD,2020-04-25,14:51:33.986425
titanic,https://store.steampowered.com/app/727910/Titanic/?snr=1_7_7_2300_150_44,2.99,2.09,30,USD,2020-04-25,14:51:33.986425
oculto,https://store.steampowered.com/app/952400/Oculto/?snr=1_7_7_2300_150_44,3.99,2.79,30,USD,2020-04-25,14:51:33.987424
stay alive: apocalypse,https://store.steampowered.com/app/622420/Stay_Alive_Apocalypse/?snr=1_7_7_2300_150_45,14.99,9.89,34,USD,2020-04-25,14:51:35.511443
girls dance,https://store.steampowered.com/app/899480/Girls_Dance/?snr=1_7_7_2300_150_45,1.99,0.59,70,USD,2020-04-25,14:51:35.512442
ct special forces: fire for effect,https://store.steampowered.com/app/283410/CT_Special_Forces_Fire_for_Effect/?snr=1_7_7_2300_150_45,2.99,0.89,70,USD,2020-04-25,14:51:35.513442
anime girls mini jigsaw puzzles,https://store.steampowered.com/app/1201580/Anime_Girls_Mini_Jigsaw_Puzzles/?snr=1_7_7_2300_150_45,2.99,1.94,35,USD,2020-04-25,14:51:35.514442
banter schooldays!!三〇一室无一人,https://store.steampowered.com/app/1110690/Banter_Schooldays/?snr=1_7_7_2300_150_45,3.99,3.59,10,USD,2020-04-25,14:51:35.515442
starfighter origins remastered,https://store.steampowered.com/app/564950/Starfighter_Origins_Remastered/?snr=1_7_7_2300_150_45,19.99,14.99,25,USD,2020-04-25,14:51:35.515442
v.t.,https://store.steampowered.com/app/883670/VT/?snr=1_7_7_2300_150_45,29.99,7.49,75,USD,2020-04-25,14:51:35.516440
a valley without wind 2,https://store.steampowered.com/app/228320/A_Valley_Without_Wind_2/?snr=1_7_7_2300_150_45,14.99,3.74,75,USD,2020-04-25,14:51:35.516440
shattered haven,https://store.steampowered.com/app/234370/Shattered_Haven/?snr=1_7_7_2300_150_45,9.99,2.49,75,USD,2020-04-25,14:51:35.517440
hero hunters - 杀手 3d 2k19,https://store.steampowered.com/app/869540/Hero_Hunters___3D_2K19/?snr=1_7_7_2300_150_45,5.99,2.39,60,USD,2020-04-25,14:51:35.517440
insurgence - second assault,https://store.steampowered.com/app/1081100/Insurgence__Second_Assault/?snr=1_7_7_2300_150_45,7.99,6.39,20,USD,2020-04-25,14:51:35.518439
craken,https://store.steampowered.com/app/927930/CRAKEN/?snr=1_7_7_2300_150_45,2.99,0.89,70,USD,2020-04-25,14:51:35.518439
survive in angaria 2,https://store.steampowered.com/app/912820/Survive_in_Angaria_2/?snr=1_7_7_2300_150_45,1.99,0.79,60,USD,2020-04-25,14:51:35.518439
blackwood crossing,https://store.steampowered.com/app/453310/Blackwood_Crossing/?snr=1_7_7_2300_150_45,15.99,14.39,10,USD,2020-04-25,14:51:35.519439
kingdom clicker,https://store.steampowered.com/app/816060/Kingdom_Clicker/?snr=1_7_7_2300_150_45,0.99,0.54,45,USD,2020-04-25,14:51:35.519439
space wars,https://store.steampowered.com/app/1176160/Space_Wars/?snr=1_7_7_2300_150_45,0.99,0.84,15,USD,2020-04-25,14:51:35.520438
dance of death,https://store.steampowered.com/app/430020/Dance_of_Death/?snr=1_7_7_2300_150_45,3.99,2.39,40,USD,2020-04-25,14:51:35.520438
mystic pillars: a story-based puzzle game,https://store.steampowered.com/app/1197030/Mystic_Pillars_A_StoryBased_Puzzle_Game/?snr=1_7_7_2300_150_45,6.99,5.24,25,USD,2020-04-25,14:51:35.521437
the queen of blackwood high,https://store.steampowered.com/app/897830/The_Queen_of_Blackwood_High/?snr=1_7_7_2300_150_45,4.99,2.99,40,USD,2020-04-25,14:51:35.521437
minimalism,https://store.steampowered.com/app/585690/Minimalism/?snr=1_7_7_2300_150_45,0.99,0.59,40,USD,2020-04-25,14:51:35.522436
defend your life: td,https://store.steampowered.com/app/357780/Defend_Your_Life_TD/?snr=1_7_7_2300_150_45,4.99,3.99,20,USD,2020-04-25,14:51:35.522436
prospekt,https://store.steampowered.com/app/399120/Prospekt/?snr=1_7_7_2300_150_45,9.99,3.99,60,USD,2020-04-25,14:51:35.523437
super star path,https://store.steampowered.com/app/375120/Super_Star_Path/?snr=1_7_7_2300_150_45,4.99,2.49,50,USD,2020-04-25,14:51:35.523437
school years,https://store.steampowered.com/app/1125480/School_Years/?snr=1_7_7_2300_150_45,1.99,1.19,40,USD,2020-04-25,14:51:35.524436
battle of red cliffs vr,https://store.steampowered.com/app/716400/Battle_of_Red_Cliffs_VR/?snr=1_7_7_2300_150_45,29.99,14.99,50,USD,2020-04-25,14:51:35.524436
robomatch,https://store.steampowered.com/app/600210/RoboMatch/?snr=1_7_7_2300_150_46,2.99,1.04,65,USD,2020-04-25,14:51:37.498464
sacred stones,https://store.steampowered.com/app/826040/Sacred_Stones/?snr=1_7_7_2300_150_46,9.99,4.99,50,USD,2020-04-25,14:51:37.498464
hero barrier,https://store.steampowered.com/app/580560/Hero_Barrier/?snr=1_7_7_2300_150_46,3.99,1.19,70,USD,2020-04-25,14:51:37.499464
fantastic pinball thrills,https://store.steampowered.com/app/373800/Fantastic_Pinball_Thrills/?snr=1_7_7_2300_150_46,4.99,1.49,70,USD,2020-04-25,14:51:37.499464
colony prospector,https://store.steampowered.com/app/843510/Colony_Prospector/?snr=1_7_7_2300_150_46,4.99,1.99,60,USD,2020-04-25,14:51:37.500463
visceral cubes,https://store.steampowered.com/app/846010/Visceral_Cubes/?snr=1_7_7_2300_150_46,0.99,0.59,40,USD,2020-04-25,14:51:37.500463
三国游侠志,https://store.steampowered.com/app/781590/_/?snr=1_7_7_2300_150_46,5.99,2.99,50,USD,2020-04-25,14:51:37.501463
love,https://store.steampowered.com/app/269270/LOVE/?snr=1_7_7_2300_150_46,2.99,1.49,50,USD,2020-04-25,14:51:37.501463
diamond caves,https://store.steampowered.com/app/929850/Diamond_Caves/?snr=1_7_7_2300_150_46,8.99,7.19,20,USD,2020-04-25,14:51:37.502462
the forestale,https://store.steampowered.com/app/817220/The_Forestale/?snr=1_7_7_2300_150_46,1.99,1.39,30,USD,2020-04-25,14:51:37.502462
frequent flyer,https://store.steampowered.com/app/554150/Frequent_Flyer/?snr=1_7_7_2300_150_46,0.99,0.74,25,USD,2020-04-25,14:51:37.503461
leftway,https://store.steampowered.com/app/417400/LeftWay/?snr=1_7_7_2300_150_46,12.99,5.19,60,USD,2020-04-25,14:51:37.503461
witchaction,https://store.steampowered.com/app/895860/WitchAction/?snr=1_7_7_2300_150_46,9.99,4.99,50,USD,2020-04-25,14:51:37.504460
vr battleship yamato,https://store.steampowered.com/app/649620/VR_Battleship_YAMATO/?snr=1_7_7_2300_150_46,44.99,26.99,40,USD,2020-04-25,14:51:37.504460
amulet of dreams,https://store.steampowered.com/app/476920/Amulet_of_Dreams/?snr=1_7_7_2300_150_46,6.99,2.79,60,USD,2020-04-25,14:51:37.505460
are you ready?,https://store.steampowered.com/app/553180/Are_You_Ready/?snr=1_7_7_2300_150_46,0.99,0.49,51,USD,2020-04-25,14:51:37.505460
game of puzzles: dragons,https://store.steampowered.com/app/1072590/Game_Of_Puzzles_Dragons/?snr=1_7_7_2300_150_46,0.99,0.49,51,USD,2020-04-25,14:51:37.506460
starlight,https://store.steampowered.com/app/1182760/Starlight/?snr=1_7_7_2300_150_46,0.99,0.66,33,USD,2020-04-25,14:51:37.506460
joe's diner,https://store.steampowered.com/app/346040/Joes_Diner/?snr=1_7_7_2300_150_46,7.99,3.19,60,USD,2020-04-25,14:51:37.506460
legend of hand,https://store.steampowered.com/app/595560/Legend_of_Hand/?snr=1_7_7_2300_150_46,6.99,3.49,50,USD,2020-04-25,14:51:37.507459
bumper,https://store.steampowered.com/app/509850/Bumper/?snr=1_7_7_2300_150_46,0.99,0.49,51,USD,2020-04-25,14:51:37.507459
汉匈决战/han xiongnu wars,https://store.steampowered.com/app/688470/Han_Xiongnu_Wars/?snr=1_7_7_2300_150_46,9.99,4.99,50,USD,2020-04-25,14:51:37.508449
gates of nowhere,https://store.steampowered.com/app/614260/Gates_Of_Nowhere/?snr=1_7_7_2300_150_46,13.99,5.59,60,USD,2020-04-25,14:51:37.508449
mind reflection ⬛ inside the black mirror puzzle,https://store.steampowered.com/app/662730/MIND_REFLECTION__Inside_the_Black_Mirror_Puzzle/?snr=1_7_7_2300_150_46,2.99,1.49,50,USD,2020-04-25,14:51:37.509448
€100,https://store.steampowered.com/app/1036910/100/?snr=1_7_7_2300_150_46,0.99,0.49,51,USD,2020-04-25,14:51:37.509448
the tower of beatrice,https://store.steampowered.com/app/775960/The_Tower_of_Beatrice/?snr=1_7_7_2300_150_47,5.99,3.29,45,USD,2020-04-25,14:51:39.472903
rekindling,https://store.steampowered.com/app/661500/Rekindling/?snr=1_7_7_2300_150_47,9.99,7.99,20,USD,2020-04-25,14:51:39.473903
mars underground,https://store.steampowered.com/app/578420/Mars_Underground/?snr=1_7_7_2300_150_47,9.99,4.99,50,USD,2020-04-25,14:51:39.473903
bullet party,https://store.steampowered.com/app/655910/BULLET_PARTY/?snr=1_7_7_2300_150_47,0.99,0.49,51,USD,2020-04-25,14:51:39.474903
qvabllock,https://store.steampowered.com/app/840700/Qvabllock/?snr=1_7_7_2300_150_47,0.99,0.49,51,USD,2020-04-25,14:51:39.474903
weeping skies,https://store.steampowered.com/app/650730/Weeping_Skies/?snr=1_7_7_2300_150_47,6.99,2.79,60,USD,2020-04-25,14:51:39.475902
1vs1: battle royale for the throne,https://store.steampowered.com/app/1045930/1vs1_Battle_Royale_for_the_throne/?snr=1_7_7_2300_150_47,0.99,0.49,51,USD,2020-04-25,14:51:39.475902
space war: infinity,https://store.steampowered.com/app/1086160/Space_War_Infinity/?snr=1_7_7_2300_150_47,0.99,0.49,51,USD,2020-04-25,14:51:39.476900
seirei,https://store.steampowered.com/app/857480/Seirei/?snr=1_7_7_2300_150_47,1.99,0.99,50,USD,2020-04-25,14:51:39.477914
mosaic: game of gods,https://store.steampowered.com/app/547390/Mosaic_Game_of_Gods/?snr=1_7_7_2300_150_47,2.99,1.49,50,USD,2020-04-25,14:51:39.478902
bear haven nights,https://store.steampowered.com/app/434220/Bear_Haven_Nights/?snr=1_7_7_2300_150_47,4.99,2.49,50,USD,2020-04-25,14:51:39.478902
ikao the lost souls,https://store.steampowered.com/app/1017130/Ikao_The_Lost_Souls/?snr=1_7_7_2300_150_47,1.99,0.99,50,USD,2020-04-25,14:51:39.479899
a long road home,https://store.steampowered.com/app/576160/A_Long_Road_Home/?snr=1_7_7_2300_150_47,1.99,0.99,50,USD,2020-04-25,14:51:39.479899
princess of tavern collector's edition,https://store.steampowered.com/app/545830/Princess_of_Tavern_Collectors_Edition/?snr=1_7_7_2300_150_47,9.99,3.99,60,USD,2020-04-25,14:51:39.480900
hexelectric,https://store.steampowered.com/app/1093370/Hexelectric/?snr=1_7_7_2300_150_47,2.99,1.49,50,USD,2020-04-25,14:51:39.480900
glasssmash,https://store.steampowered.com/app/1052220/GlassSmash/?snr=1_7_7_2300_150_47,1.99,0.99,50,USD,2020-04-25,14:51:39.480900
button tales,https://store.steampowered.com/app/545590/Button_Tales/?snr=1_7_7_2300_150_47,1.99,0.99,50,USD,2020-04-25,14:51:39.481898
cyber jolt (vr),https://store.steampowered.com/app/580680/CYBER_JOLT_VR/?snr=1_7_7_2300_150_47,0.99,0.64,35,USD,2020-04-25,14:51:39.481898
existential kitty cat rpg,https://store.steampowered.com/app/830630/Existential_Kitty_Cat_RPG/?snr=1_7_7_2300_150_47,0.99,0.64,35,USD,2020-04-25,14:51:39.482898
shine's adventures 2 (zombie attack),https://store.steampowered.com/app/1105410/Shines_Adventures_2_Zombie_Attack/?snr=1_7_7_2300_150_47,2.99,1.79,40,USD,2020-04-25,14:51:39.482898
highland warriors,https://store.steampowered.com/app/446460/Highland_Warriors/?snr=1_7_7_2300_150_47,7.99,3.99,50,USD,2020-04-25,14:51:39.483896
strikey sisters,https://store.steampowered.com/app/643880/Strikey_Sisters/?snr=1_7_7_2300_150_47,9.99,4.99,50,USD,2020-04-25,14:51:39.483896
bot vice,https://store.steampowered.com/app/491040/Bot_Vice/?snr=1_7_7_2300_150_47,9.99,4.99,50,USD,2020-04-25,14:51:39.484897
a wild catgirl appears!,https://store.steampowered.com/app/429580/A_Wild_Catgirl_Appears/?snr=1_7_7_2300_150_47,2.99,2.00,33,USD,2020-04-25,14:51:39.484897
cafe 0 ~the drowned mermaid~,https://store.steampowered.com/app/335660/CAFE_0_The_Drowned_Mermaid/?snr=1_7_7_2300_150_47,6.99,3.49,50,USD,2020-04-25,14:51:39.485898
civil war: battle of petersburg,https://store.steampowered.com/app/584800/Civil_War_Battle_of_Petersburg/?snr=1_7_7_2300_150_48,0.99,0.49,51,USD,2020-04-25,14:51:41.129596
battle time,https://store.steampowered.com/app/509600/Battle_Time/?snr=1_7_7_2300_150_48,0.99,0.49,51,USD,2020-04-25,14:51:41.129596
riddles of the past,https://store.steampowered.com/app/500870/Riddles_Of_The_Past/?snr=1_7_7_2300_150_48,6.99,3.49,50,USD,2020-04-25,14:51:41.130596
last day of rome,https://store.steampowered.com/app/1015090/Last_Day_of_Rome/?snr=1_7_7_2300_150_48,11.99,5.99,50,USD,2020-04-25,14:51:41.131596
volstead,https://store.steampowered.com/app/375760/Volstead/?snr=1_7_7_2300_150_48,0.99,0.49,51,USD,2020-04-25,14:51:41.131596
tal: jungle,https://store.steampowered.com/app/978210/TAL_Jungle/?snr=1_7_7_2300_150_48,0.99,0.49,51,USD,2020-04-25,14:51:41.131596
the walking zombie: dead city,https://store.steampowered.com/app/746140/The_Walking_Zombie_Dead_City/?snr=1_7_7_2300_150_48,2.99,2.39,20,USD,2020-04-25,14:51:41.132594
the m0rg vs keys,https://store.steampowered.com/app/812450/The_m0rg_VS_keys/?snr=1_7_7_2300_150_48,0.99,0.49,51,USD,2020-04-25,14:51:41.132594
goblins and grottos,https://store.steampowered.com/app/389190/Goblins_and_Grottos/?snr=1_7_7_2300_150_48,12.99,5.84,55,USD,2020-04-25,14:51:41.133594
return of the zombie king,https://store.steampowered.com/app/1152020/Return_Of_The_Zombie_King/?snr=1_7_7_2300_150_48,4.99,2.69,46,USD,2020-04-25,14:51:41.133594
tal: arctic 3,https://store.steampowered.com/app/932120/TAL_Arctic_3/?snr=1_7_7_2300_150_48,0.99,0.49,51,USD,2020-04-25,14:51:41.134593
hyper simon x,https://store.steampowered.com/app/878180/Hyper_Simon_X/?snr=1_7_7_2300_150_48,0.99,0.49,51,USD,2020-04-25,14:51:41.134593
zombie solitaire 2 chapter 3,https://store.steampowered.com/app/623180/Zombie_Solitaire_2_Chapter_3/?snr=1_7_7_2300_150_48,8.99,4.49,50,USD,2020-04-25,14:51:41.135593
once in yaissor,https://store.steampowered.com/app/553790/Once_in_Yaissor/?snr=1_7_7_2300_150_48,0.99,0.62,37,USD,2020-04-25,14:51:41.135593
achievement creator,https://store.steampowered.com/app/864520/Achievement_Creator/?snr=1_7_7_2300_150_48,1.99,0.99,50,USD,2020-04-25,14:51:41.136592
onescreen wagons,https://store.steampowered.com/app/732110/OneScreen_Wagons/?snr=1_7_7_2300_150_48,0.99,0.49,51,USD,2020-04-25,14:51:41.136592
cyber utopia,https://store.steampowered.com/app/654350/Cyber_Utopia/?snr=1_7_7_2300_150_48,3.99,1.83,54,USD,2020-04-25,14:51:41.137592
hope for village,https://store.steampowered.com/app/1005630/Hope_For_Village/?snr=1_7_7_2300_150_48,1.99,0.79,60,USD,2020-04-25,14:51:41.137592
survive in angaria,https://store.steampowered.com/app/803260/Survive_in_Angaria/?snr=1_7_7_2300_150_48,2.99,1.19,60,USD,2020-04-25,14:51:41.138591
fantasy hero manager,https://store.steampowered.com/app/1083850/Fantasy_Hero_Manager/?snr=1_7_7_2300_150_48,6.99,2.79,60,USD,2020-04-25,14:51:41.138591
halloween mysteries,https://store.steampowered.com/app/547090/Halloween_Mysteries/?snr=1_7_7_2300_150_48,4.99,1.99,60,USD,2020-04-25,14:51:41.138591
2048,https://store.steampowered.com/app/942050/2048/?snr=1_7_7_2300_150_48,4.99,2.49,50,USD,2020-04-25,14:51:41.139591
club manager 2017,https://store.steampowered.com/app/507300/Club_Manager_2017/?snr=1_7_7_2300_150_48,29.99,14.99,50,USD,2020-04-25,14:51:41.140097
sumatra: fate of yandi,https://store.steampowered.com/app/610900/Sumatra_Fate_of_Yandi/?snr=1_7_7_2300_150_48,6.99,4.19,40,USD,2020-04-25,14:51:41.140097
gulman 5,https://store.steampowered.com/app/805610/Gulman_5/?snr=1_7_7_2300_150_48,5.99,3.59,40,USD,2020-04-25,14:51:41.141094
absinth,https://store.steampowered.com/app/884990/Absinth/?snr=1_7_7_2300_150_49,4.99,3.99,20,USD,2020-04-25,14:51:43.321393
adelantado trilogy. book one,https://store.steampowered.com/app/423600/Adelantado_Trilogy_Book_one/?snr=1_7_7_2300_150_49,4.99,2.49,50,USD,2020-04-25,14:51:43.321393
smartytale 2d,https://store.steampowered.com/app/1010950/SmartyTale_2D/?snr=1_7_7_2300_150_49,2.99,1.49,50,USD,2020-04-25,14:51:43.322393
clam man,https://store.steampowered.com/app/1000640/Clam_Man/?snr=1_7_7_2300_150_49,9.99,4.99,50,USD,2020-04-25,14:51:43.322393
４人打ちアクション麻雀 / action mahjong,https://store.steampowered.com/app/575810/__ACTION_MAHJONG/?snr=1_7_7_2300_150_49,9.99,4.99,50,USD,2020-04-25,14:51:43.323392
starfringe: adversus,https://store.steampowered.com/app/458030/StarFringe_Adversus/?snr=1_7_7_2300_150_49,6.99,2.86,59,USD,2020-04-25,14:51:43.324392
dreamlike worlds,https://store.steampowered.com/app/602200/Dreamlike_Worlds/?snr=1_7_7_2300_150_49,0.99,0.69,30,USD,2020-04-25,14:51:43.324392
samudai,https://store.steampowered.com/app/342740/Samudai/?snr=1_7_7_2300_150_49,0.99,0.49,51,USD,2020-04-25,14:51:43.325391
red lake,https://store.steampowered.com/app/357290/Red_Lake/?snr=1_7_7_2300_150_49,0.99,0.49,51,USD,2020-04-25,14:51:43.326391
ilamentia,https://store.steampowered.com/app/334710/Ilamentia/?snr=1_7_7_2300_150_49,2.99,2.54,15,USD,2020-04-25,14:51:43.327390
mystic diary - quest for lost brother,https://store.steampowered.com/app/497020/Mystic_Diary__Quest_for_Lost_Brother/?snr=1_7_7_2300_150_49,4.99,2.49,50,USD,2020-04-25,14:51:43.328390
psi project,https://store.steampowered.com/app/725280/Psi_Project/?snr=1_7_7_2300_150_49,1.99,0.95,52,USD,2020-04-25,14:51:43.329389
mindless running,https://store.steampowered.com/app/444260/Mindless_Running/?snr=1_7_7_2300_150_49,0.99,0.49,51,USD,2020-04-25,14:51:43.331389
psychose,https://store.steampowered.com/app/1116090/Psychose/?snr=1_7_7_2300_150_49,3.99,1.99,50,USD,2020-04-25,14:51:43.331389
the life of one dog,https://store.steampowered.com/app/939390/The_Life_of_One_Dog/?snr=1_7_7_2300_150_49,0.99,0.49,51,USD,2020-04-25,14:51:43.332387
defense of egypt: cleopatra mission,https://store.steampowered.com/app/534010/Defense_of_Egypt_Cleopatra_Mission/?snr=1_7_7_2300_150_49,6.99,3.00,57,USD,2020-04-25,14:51:43.333387
mind games,https://store.steampowered.com/app/448560/Mind_Games/?snr=1_7_7_2300_150_49,2.99,1.49,50,USD,2020-04-25,14:51:43.334387
evertown,https://store.steampowered.com/app/432500/Evertown/?snr=1_7_7_2300_150_49,1.99,0.99,50,USD,2020-04-25,14:51:43.335386
freezeer,https://store.steampowered.com/app/872090/Freezeer/?snr=1_7_7_2300_150_49,0.99,0.49,51,USD,2020-04-25,14:51:43.337385
your home,https://store.steampowered.com/app/1015350/Your_Home/?snr=1_7_7_2300_150_49,0.99,0.49,51,USD,2020-04-25,14:51:43.338384
the mercenary rise,https://store.steampowered.com/app/1018060/The_Mercenary_Rise/?snr=1_7_7_2300_150_49,7.99,3.99,50,USD,2020-04-25,14:51:43.339383
legend (1994),https://store.steampowered.com/app/412380/Legend_1994/?snr=1_7_7_2300_150_49,4.99,4.49,10,USD,2020-04-25,14:51:43.340383
hyper drive ⚠️ the insane gravity race,https://store.steampowered.com/app/679220/HYPER_DRIVE__The_Insane_Gravity_Race/?snr=1_7_7_2300_150_49,5.99,2.99,50,USD,2020-04-25,14:51:43.341382
tower defense - fantasy legends tower game,https://store.steampowered.com/app/599900/Tower_Defense__Fantasy_Legends_Tower_Game/?snr=1_7_7_2300_150_49,4.99,2.49,50,USD,2020-04-25,14:51:43.342382
